Current Hour,Estudantes,Tempo de espera medio
13:59:30,1719,412.1506689936009
13:59:31,1719,412.1599767306574
13:59:32,1719,412.1692844677138
13:59:33,1720,411.9389534883721
13:59:34,1720,411.9482558139535
13:59:35,1720,411.95813953488374
13:59:36,1720,411.96802325581393
13:59:37,1720,411.9779069767442
13:59:38,1720,411.9877906976744
13:59:39,1721,411.7582800697269
13:59:40,1721,411.7681580476467
13:59:41,1721,411.7786170830912
13:59:42,1721,411.7890761185357
13:59:43,1721,411.79953515398023
13:59:44,1721,411.80999418942474
13:59:45,1721,411.82045322486925
13:59:46,1721,411.83091226031377
13:59:47,1721,411.8413712957583
13:59:48,1721,411.8518303312028
13:59:49,1721,411.8617083091226
13:59:50,1721,411.8715862870424
13:59:51,1721,411.88146426496223
13:59:52,1721,411.89134224288205
13:59:53,1721,411.90122022080186
13:59:54,1721,411.9110981987217
13:59:55,1721,411.9209761766415
13:59:56,1721,411.9308541545613
13:59:57,1721,411.9401510749564
13:59:58,1721,411.94944799535153
13:59:59,1721,411.95874491574665
14:00:00,1721,411.96804183614177
14:00:01,1721,411.9767576990122
14:00:02,1721,411.9854735618826
14:00:03,1721,411.9941894247531
14:00:04,1721,412.0029052876235
14:00:05,1721,412.0116211504939
14:00:06,1721,412.0203370133643
14:00:07,1721,412.02905287623474
14:00:08,1721,412.03776873910516
14:00:09,1721,412.0464846019756
14:00:10,1721,412.055200464846
14:00:11,1721,412.06391632771647
14:00:12,1721,412.0720511330622
14:00:13,1721,412.0801859384079
14:00:14,1722,411.849012775842
14:00:15,1722,411.85714285714283
14:00:16,1722,411.8658536585366
14:00:17,1723,411.6355194428323
14:00:18,1723,411.6442251886245
14:00:19,1723,411.6535113174695
14:00:20,1723,411.6622170632618
14:00:21,1723,411.6703424260012
14:00:22,1724,411.4396751740139
14:00:23,1724,411.44721577726216
14:00:24,1724,411.45533642691413
14:00:25,1724,411.4634570765661
14:00:26,1725,411.23304347826087
14:00:27,1725,411.2411594202899
14:00:28,1725,411.2498550724638
14:00:29,1725,411.2585507246377
14:00:30,1726,411.02838933951335
14:00:31,1726,411.03650057937426
14:00:32,1726,411.045191193511
14:00:33,1726,411.0538818076477
14:00:34,1726,411.06257242178447
14:00:35,1726,411.0712630359212
14:00:36,1726,411.0799536500579
14:00:37,1726,411.08864426419467
14:00:38,1726,411.0973348783314
14:00:39,1726,411.10544611819233
14:00:40,1726,411.1135573580533
14:00:41,1726,411.12166859791427
14:00:42,1726,411.1297798377752
14:00:43,1726,411.13789107763614
14:00:44,1726,411.1460023174971
14:00:45,1726,411.1541135573581
14:00:46,1726,411.162224797219
14:00:47,1726,411.17033603707995
14:00:48,1726,411.1784472769409
14:00:49,1726,411.1865585168019
14:00:50,1726,411.1946697566628
14:00:51,1726,411.20278099652376
14:00:52,1726,411.21031286210894
14:00:53,1726,411.2178447276941
14:00:54,1726,411.22537659327924
14:00:55,1726,411.2323290845886
14:00:56,1726,411.239281575898
14:00:57,1726,411.2462340672074
14:00:58,1726,411.2531865585168
14:00:59,1726,411.2601390498262
14:01:00,1726,411.2670915411356
14:01:01,1726,411.274044032445
14:01:02,1726,411.28099652375437
14:01:03,1726,411.287369640788
14:01:04,1726,411.2937427578216
14:01:05,1726,411.3001158748552
14:01:06,1726,411.3064889918888
14:01:07,1726,411.3128621089224
14:01:08,1726,411.319235225956
14:01:09,1726,411.3256083429896
14:01:10,1726,411.3319814600232
14:01:11,1726,411.3383545770568
14:01:12,1726,411.3447276940904
14:01:13,1726,411.3505214368482
14:01:14,1726,411.35631517960604
14:01:15,1726,411.36210892236386
14:01:16,1726,411.3673232908459
14:01:17,1726,411.3725376593279
14:01:18,1726,411.37775202780995
14:01:19,1726,411.38238702201625
14:01:20,1726,411.3870220162225
14:01:21,1726,411.39165701042873
14:01:22,1726,411.3957126303592
14:01:23,1726,411.3997682502897
14:01:24,1726,411.40382387022015
14:01:25,1726,411.40787949015066
14:01:26,1726,411.4119351100811
14:01:27,1726,411.4159907300116
14:01:28,1726,411.4200463499421
14:01:29,1726,411.42410196987254
14:01:30,1726,411.428157589803
14:01:31,1726,411.4322132097335
14:01:32,1726,411.4356894553882
14:01:33,1726,411.4391657010429
14:01:34,1726,411.44264194669756
14:01:35,1726,411.4461181923523
14:01:36,1726,411.44959443800695
14:01:37,1726,411.4530706836616
14:01:38,1726,411.45654692931635
14:01:39,1726,411.460023174971
14:01:40,1726,411.46349942062574
14:01:41,1726,411.4669756662804
14:01:42,1726,411.47045191193513
14:01:43,1726,411.4739281575898
14:01:44,1726,411.47682502896873
14:01:45,1726,411.4797219003476
14:01:46,1726,411.48261877172655
14:01:47,1726,411.48551564310543
14:01:48,1726,411.48841251448437
14:01:49,1726,411.49130938586325
14:01:50,1726,411.4942062572422
14:01:51,1726,411.49710312862106
14:01:52,1726,411.5
14:01:53,1726,411.50289687137894
14:01:54,1726,411.5057937427578
14:01:55,1726,411.50869061413675
14:01:56,1726,411.51158748551563
14:01:57,1726,411.51448435689457
14:01:58,1726,411.51738122827345
14:01:59,1726,411.5202780996524
14:02:00,1726,411.52317497103127
14:02:01,1726,411.5260718424102
14:02:02,1726,411.5289687137891
